Date,CA,CAQF,CAName,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20210223,S12000039,"",West Dunbartonshire,73283,"",Dose 1,"",109,"",0.148738452,"",25243,"",34.44591515,""
20210223,S12000039,"",West Dunbartonshire,73283,"",Dose 2,"",117,"",0.159655036,"",1022,"",1.394593562,""
20210223,S12000040,"",West Lothian,147606,"",Dose 1,"",843,"",0.571114995,"",41577,"",28.16755416,""
20210223,S12000040,"",West Lothian,147606,"",Dose 2,"",231,"",0.156497703,"",2095,"",1.419318998,""
20210223,S12000041,"",Angus,97055,"",Dose 1,"",721,"",0.74287775,"",39016,"",40.19988666,""
20210223,S12000041,"",Angus,97055,"",Dose 2,"",57,"",0.058729586,"",827,"",0.852094173,""
20210223,S12000042,"",Dundee City,125276,"",Dose 1,"",1018,"",0.812605766,"",44418,"",35.4561129,""
20210223,S12000042,"",Dundee City,125276,"",Dose 2,"",152,"",0.121332099,"",1388,"",1.107953638,""
20210223,S12000045,"",East Dunbartonshire,89242,"",Dose 1,"",160,"",0.179287779,"",34228,"",38.35413819,""
20210223,S12000045,"",East Dunbartonshire,89242,"",Dose 2,"",172,"",0.192734363,"",1317,"",1.475762533,""
20210223,S12000047,"",Fife,308998,"",Dose 1,"",3253,"",1.052757623,"",104894,"",33.94649804,""
20210223,S12000047,"",Fife,308998,"",Dose 2,"",86,"",0.027831895,"",1035,"",0.334953624,""
20210223,S12000048,"",Perth and Kinross,127529,"",Dose 1,"",711,"",0.55752025,"",48167,"",37.76944852,""
20210223,S12000048,"",Perth and Kinross,127529,"",Dose 2,"",121,"",0.09488038,"",809,"",0.634365517,""
20210223,S12000049,"",Glasgow City,532454,"",Dose 1,"",1363,"",0.255984555,"",135974,"",25.53722951,""
20210223,S12000049,"",Glasgow City,532454,"",Dose 2,"",991,"",0.186119364,"",4927,"",0.925338151,""
20210223,S12000050,"",North Lanarkshire,278534,"",Dose 1,"",2811,"",1.00921252,"",88969,"",31.94188142,""
20210223,S12000050,"",North Lanarkshire,278534,"",Dose 2,"",445,"",0.159765056,"",2056,"",0.738150459,""
20210224,"",:,Unknown,"",z,Dose 1,"",33,"","",z,2972,"","",z
20210224,"",:,Unknown,"",z,Dose 2,"",19,"","",z,138,"","",z
20210224,S12000005,"",Clackmannanshire,42594,"",Dose 1,"",8,"",0.018781988,"",14106,"",33.11734047,""
20210224,S12000005,"",Clackmannanshire,42594,"",Dose 2,"",52,"",0.122082922,"",418,"",0.981358877,""
20210224,S12000006,"",Dumfries and Galloway,125617,"",Dose 1,"",805,"",0.640836829,"",57357,"",45.66022115,""
20210224,S12000006,"",Dumfries and Galloway,125617,"",Dose 2,"",562,"",0.447391675,"",3560,"",2.83401132,""
20210224,S12000008,"",East Ayrshire,100957,"",Dose 1,"",991,"",0.98160603,"",39677,"",39.30089048,""
20210224,S12000008,"",East Ayrshire,100957,"",Dose 2,"",133,"",0.131739255,"",1762,"",1.745297503,""
20210224,S12000010,"",East Lothian,87390,"",Dose 1,"",865,"",0.989815768,"",30058,"",34.39523973,""
20210224,S12000010,"",East Lothian,87390,"",Dose 2,"",93,"",0.106419499,"",1797,"",2.056299348,""
20210224,S12000011,"",East Renfrewshire,76005,"",Dose 1,"",189,"",0.248667851,"",27535,"",36.22787974,""
20210224,S12000011,"",East Renfrewshire,76005,"",Dose 2,"",234,"",0.307874482,"",1260,"",1.657785672,""
20210224,S12000013,"",Na h-Eileanan Siar,22466,"",Dose 1,"",1,"",0.004451171,"",10902,"",48.52666251,""
20210224,S12000013,"",Na h-Eileanan Siar,22466,"",Dose 2,"",29,"",0.129083949,"",226,"",1.005964569,""
20210224,S12000014,"",Falkirk,132778,"",Dose 1,"",88,"",0.06627604,"",42079,"",31.69124403,""
20210224,S12000014,"",Falkirk,132778,"",Dose 2,"",435,"",0.327614514,"",1710,"",1.287863953,""
20210224,S12000017,"",Highland,196794,"",Dose 1,"",1117,"",0.567598606,"",75251,"",38.23846255,""
20210224,S12000017,"",Highland,196794,"",Dose 2,"",64,"",0.032521317,"",1893,"",0.961919571,""
20210224,S12000018,"",Inverclyde,65197,"",Dose 1,"",58,"",0.088961149,"",24528,"",37.62136295,""
20210224,S12000018,"",Inverclyde,65197,"",Dose 2,"",245,"",0.375784162,"",1422,"",2.181081952,""
20210224,S12000019,"",Midlothian,74507,"",Dose 1,"",194,"",0.260378219,"",24265,"",32.56740977,""
20210224,S12000019,"",Midlothian,74507,"",Dose 2,"",99,"",0.132873421,"",1550,"",2.080341444,""
20210224,S12000020,"",Moray,79675,"",Dose 1,"",495,"",0.621273925,"",26750,"",33.57389394,""
20210224,S12000020,"",Moray,79675,"",Dose 2,"",217,"",0.272356448,"",693,"",0.869783495,""
20210224,S12000021,"",North Ayrshire,112272,"",Dose 1,"",961,"",0.855956962,"",43432,"",38.68462306,""
20210224,S12000021,"",North Ayrshire,112272,"",Dose 2,"",114,"",0.101539119,"",1781,"",1.586326065,""
20210224,S12000023,"",Orkney Islands,18688,"",Dose 1,"",31,"",0.165881849,"",7015,"",37.53745719,""
20210224,S12000023,"",Orkney Islands,18688,"",Dose 2,"",42,"",0.224743151,"",292,"",1.5625,""
20210224,S12000026,"",Scottish Borders,96487,"",Dose 1,"",883,"",0.915149191,"",38740,"",40.15048659,""
20210224,S12000026,"",Scottish Borders,96487,"",Dose 2,"",22,"",0.022800999,"",1004,"",1.040554686,""
20210224,S12000027,"",Shetland Islands,18722,"",Dose 1,"",19,"",0.101484884,"",8566,"",45.7536588,""
20210224,S12000027,"",Shetland Islands,18722,"",Dose 2,"",51,"",0.272406794,"",280,"",1.495566713,""
20210224,S12000028,"",South Ayrshire,95002,"",Dose 1,"",759,"",0.798930549,"",42464,"",44.69800636,""
20210224,S12000028,"",South Ayrshire,95002,"",Dose 2,"",128,"",0.134734006,"",1774,"",1.867329109,""
20210224,S12000029,"",South Lanarkshire,264881,"",Dose 1,"",3144,"",1.186948101,"",90951,"",34.33655113,""
20210224,S12000029,"",South Lanarkshire,264881,"",Dose 2,"",374,"",0.14119548,"",2580,"",0.974022297,""
20210224,S12000030,"",Stirling,78793,"",Dose 1,"",681,"",0.864289975,"",26683,"",33.86468341,""
20210224,S12000030,"",Stirling,78793,"",Dose 2,"",200,"",0.253829655,"",936,"",1.187922785,""
20210224,S12000033,"",Aberdeen City,193247,"",Dose 1,"",639,"",0.3306649,"",52200,"",27.01206228,""
20210224,S12000033,"",Aberdeen City,193247,"",Dose 2,"",68,"",0.035188127,"",1992,"",1.030805135,""
20210224,S12000034,"",Aberdeenshire,212194,"",Dose 1,"",1553,"",0.731877433,"",69962,"",32.97077203,""
20210224,S12000034,"",Aberdeenshire,212194,"",Dose 2,"",176,"",0.082942967,"",5532,"",2.607048267,""
20210224,S12000035,"",Argyll and Bute,72964,"",Dose 1,"",755,"",1.034756866,"",29428,"",40.33221863,""
20210224,S12000035,"",Argyll and Bute,72964,"",Dose 2,"",13,"",0.017817006,"",272,"",0.37278658,""
20210224,S12000036,"",City of Edinburgh,445863,"",Dose 1,"",2284,"",0.512264978,"",115077,"",25.8099461,""
20210224,S12000036,"",City of Edinburgh,445863,"",Dose 2,"",699,"",0.156774615,"",6625,"",1.485882435,""
20210224,S12000038,"",Renfrewshire,148833,"",Dose 1,"",438,"",0.294289573,"",49546,"",33.28966022,""
20210224,S12000038,"",Renfrewshire,148833,"",Dose 2,"",246,"",0.165285924,"",2013,"",1.352522626,""
20210224,S12000039,"",West Dunbartonshire,73283,"",Dose 1,"",33,"",0.045030908,"",25276,"",34.49094606,""
20210224,S12000039,"",West Dunbartonshire,73283,"",Dose 2,"",102,"",0.139186442,"",1124,"",1.533780004,""
20210224,S12000040,"",West Lothian,147606,"",Dose 1,"",1041,"",0.705255884,"",42618,"",28.87281005,""
20210224,S12000040,"",West Lothian,147606,"",Dose 2,"",269,"",0.182241914,"",2364,"",1.601560912,""
20210224,S12000041,"",Angus,97055,"",Dose 1,"",356,"",0.366802329,"",39372,"",40.56668899,""
20210224,S12000041,"",Angus,97055,"",Dose 2,"",36,"",0.03709237,"",863,"",0.889186544,""
20210224,S12000042,"",Dundee City,125276,"",Dose 1,"",907,"",0.724001405,"",45325,"",36.18011431,""
20210224,S12000042,"",Dundee City,125276,"",Dose 2,"",105,"",0.083814937,"",1493,"",1.191768575,""
20210224,S12000045,"",East Dunbartonshire,89242,"",Dose 1,"",68,"",0.076197306,"",34296,"",38.43033549,""
20210224,S12000045,"",East Dunbartonshire,89242,"",Dose 2,"",236,"",0.264449474,"",1553,"",1.740212008,""
20210224,S12000047,"",Fife,308998,"",Dose 1,"",2702,"",0.874439317,"",107596,"",34.82093735,""
20210224,S12000047,"",Fife,308998,"",Dose 2,"",102,"",0.033009922,"",1137,"",0.367963547,""
20210224,S12000048,"",Perth and Kinross,127529,"",Dose 1,"",774,"",0.606920779,"",48941,"",38.3763693,""
20210224,S12000048,"",Perth and Kinross,127529,"",Dose 2,"",78,"",0.061162559,"",887,"",0.695528076,""
20210224,S12000049,"",Glasgow City,532454,"",Dose 1,"",2783,"",0.522674259,"",138757,"",26.05990377,""
20210224,S12000049,"",Glasgow City,532454,"",Dose 2,"",965,"",0.181236313,"",5892,"",1.106574465,""
20210224,S12000050,"",North Lanarkshire,278534,"",Dose 1,"",2474,"",0.888221905,"",91443,"",32.83010333,""
20210224,S12000050,"",North Lanarkshire,278534,"",Dose 2,"",442,"",0.158687988,"",2498,"",0.896838447,""
20210225,"",:,Unknown,"",z,Dose 1,"",28,"","",z,3000,"","",z
20210225,"",:,Unknown,"",z,Dose 2,"",15,"","",z,153,"","",z
20210225,S12000005,"",Clackmannanshire,42594,"",Dose 1,"",36,"",0.084518946,"",14142,"",33.20185942,""
20210225,S12000005,"",Clackmannanshire,42594,"",Dose 2,"",46,"",0.107996431,"",464,"",1.089355308,""
20210225,S12000006,"",Dumfries and Galloway,125617,"",Dose 1,"",1120,"",0.891599067,"",58477,"",46.55182022,""
20210225,S12000006,"",Dumfries and Galloway,125617,"",Dose 2,"",317,"",0.252354379,"",3877,"",3.086365699,""
20210225,S12000008,"",East Ayrshire,100957,"",Dose 1,"",82,"",0.081222699,"",39759,"",39.38211318,""
20210225,S12000008,"",East Ayrshire,100957,"",Dose 2,"",107,"",0.105985717,"",1869,"",1.85128322,""
20210225,S12000010,"",East Lothian,87390,"",Dose 1,"",663,"",0.75866804,"",30721,"",35.15390777,""
20210225,S12000010,"",East Lothian,87390,"",Dose 2,"",79,"",0.090399359,"",1876,"",2.146698707,""
20210225,S12000011,"",East Renfrewshire,76005,"",Dose 1,"",214,"",0.281560424,"",27749,"",36.50944017,""
20210225,S12000011,"",East Renfrewshire,76005,"",Dose 2,"",112,"",0.147358726,"",1372,"",1.805144398,""
20210225,S12000013,"",Na h-Eileanan Siar,22466,"",Dose 1,"",27,"",0.120181608,"",10929,"",48.64684412,""
20210225,S12000013,"",Na h-Eileanan Siar,22466,"",Dose 2,"",1,"",0.004451171,"",227,"",1.010415739,""
20210225,S12000014,"",Falkirk,132778,"",Dose 1,"",184,"",0.138577174,"",42263,"",31.82982121,""
20210225,S12000014,"",Falkirk,132778,"",Dose 2,"",295,"",0.22217536,"",2005,"",1.510039314,""
20210225,S12000017,"",Highland,196794,"",Dose 1,"",686,"",0.348587863,"",75937,"",38.58705042,""
20210225,S12000017,"",Highland,196794,"",Dose 2,"",243,"",0.123479374,"",2136,"",1.085398945,""
20210225,S12000018,"",Inverclyde,65197,"",Dose 1,"",64,"",0.098164026,"",24592,"",37.71952697,""
20210225,S12000018,"",Inverclyde,65197,"",Dose 2,"",235,"",0.360446033,"",1657,"",2.541527984,""
20210225,S12000019,"",Midlothian,74507,"",Dose 1,"",123,"",0.16508516,"",24388,"",32.73249493,""
20210225,S12000019,"",Midlothian,74507,"",Dose 2,"",89,"",0.119451864,"",1639,"",2.199793308,""
20210225,S12000020,"",Moray,79675,"",Dose 1,"",456,"",0.572325071,"",27206,"",34.14621901,""
20210225,S12000020,"",Moray,79675,"",Dose 2,"",380,"",0.476937559,"",1073,"",1.346721054,""
20210225,S12000021,"",North Ayrshire,112272,"",Dose 1,"",1187,"",1.057253812,"",44619,"",39.74187687,""
20210225,S12000021,"",North Ayrshire,112272,"",Dose 2,"",121,"",0.107773977,"",1902,"",1.694100043,""
20210225,S12000023,"",Orkney Islands,18688,"",Dose 1,"",50,"",0.26755137,"",7065,"",37.80500856,""
20210225,S12000023,"",Orkney Islands,18688,"",Dose 2,"",13,"",0.069563356,"",305,"",1.632063356,""
20210225,S12000026,"",Scottish Borders,96487,"",Dose 1,"",670,"",0.694394063,"",39410,"",40.84488066,""
20210225,S12000026,"",Scottish Borders,96487,"",Dose 2,"",271,"",0.280866853,"",1275,"",1.321421539,""
20210225,S12000027,"",Shetland Islands,18722,"",Dose 1,"",36,"",0.192287149,"",8602,"",45.94594595,""
20210225,S12000027,"",Shetland Islands,18722,"",Dose 2,"",53,"",0.283089414,"",333,"",1.778656126,""
20210225,S12000028,"",South Ayrshire,95002,"",Dose 1,"",691,"",0.727353108,"",43155,"",45.42535947,""
20210225,S12000028,"",South Ayrshire,95002,"",Dose 2,"",117,"",0.123155302,"",1891,"",1.990484411,""
20210225,S12000029,"",South Lanarkshire,264881,"",Dose 1,"",2810,"",1.060853742,"",93761,"",35.39740487,""
20210225,S12000029,"",South Lanarkshire,264881,"",Dose 2,"",372,"",0.140440424,"",2952,"",1.114462721,""
20210225,S12000030,"",Stirling,78793,"",Dose 1,"",332,"",0.421357227,"",27015,"",34.28604064,""
20210225,S12000030,"",Stirling,78793,"",Dose 2,"",183,"",0.232254134,"",1119,"",1.420176919,""
20210225,S12000033,"",Aberdeen City,193247,"",Dose 1,"",764,"",0.395348958,"",52964,"",27.40741124,""
20210225,S12000033,"",Aberdeen City,193247,"",Dose 2,"",38,"",0.019663953,"",2030,"",1.050469089,""
20210225,S12000034,"",Aberdeenshire,212194,"",Dose 1,"",1327,"",0.625371123,"",71289,"",33.59614315,""
20210225,S12000034,"",Aberdeenshire,212194,"",Dose 2,"",112,"",0.052781888,"",5644,"",2.659830155,""
20210225,S12000035,"",Argyll and Bute,72964,"",Dose 1,"",189,"",0.259031851,"",29617,"",40.59125048,""
20210225,S12000035,"",Argyll and Bute,72964,"",Dose 2,"",129,"",0.176799518,"",401,"",0.549586097,""
20210225,S12000036,"",City of Edinburgh,445863,"",Dose 1,"",2547,"",0.571251707,"",117624,"",26.38119781,""
20210225,S12000036,"",City of Edinburgh,445863,"",Dose 2,"",655,"",0.146906112,"",7280,"",1.632788547,""
20210225,S12000038,"",Renfrewshire,148833,"",Dose 1,"",730,"",0.490482621,"",50276,"",33.78014284,""
20210225,S12000038,"",Renfrewshire,148833,"",Dose 2,"",271,"",0.182083275,"",2284,"",1.534605901,""
20210225,S12000039,"",West Dunbartonshire,73283,"",Dose 1,"",774,"",1.056179469,"",26050,"",35.54712553,""
20210225,S12000039,"",West Dunbartonshire,73283,"",Dose 2,"",246,"",0.335684947,"",1370,"",1.869464951,""
20210225,S12000040,"",West Lothian,147606,"",Dose 1,"",1093,"",0.740484804,"",43711,"",29.61329485,""
20210225,S12000040,"",West Lothian,147606,"",Dose 2,"",265,"",0.179531997,"",2629,"",1.78109291,""
20210225,S12000041,"",Angus,97055,"",Dose 1,"",703,"",0.724331565,"",40075,"",41.29102056,""
20210225,S12000041,"",Angus,97055,"",Dose 2,"",42,"",0.043274432,"",905,"",0.932460976,""
20210225,S12000042,"",Dundee City,125276,"",Dose 1,"",891,"",0.711229605,"",46216,"",36.89134391,""
20210225,S12000042,"",Dundee City,125276,"",Dose 2,"",92,"",0.073437849,"",1585,"",1.265206424,""
20210225,S12000045,"",East Dunbartonshire,89242,"",Dose 1,"",687,"",0.769816902,"",34983,"",39.20015239,""
20210225,S12000045,"",East Dunbartonshire,89242,"",Dose 2,"",136,"",0.152394612,"",1689,"",1.89260662,""
20210225,S12000047,"",Fife,308998,"",Dose 1,"",2411,"",0.78026395,"",110007,"",35.6012013,""
20210225,S12000047,"",Fife,308998,"",Dose 2,"",65,"",0.021035735,"",1202,"",0.388999282,""
20210225,S12000048,"",Perth and Kinross,127529,"",Dose 1,"",877,"",0.687686722,"",49818,"",39.06405602,""
20210225,S12000048,"",Perth and Kinross,127529,"",Dose 2,"",48,"",0.037638498,"",935,"",0.733166574,""
20210225,S12000049,"",Glasgow City,532454,"",Dose 1,"",2010,"",0.377497399,"",140767,"",26.43740117,""
20210225,S12000049,"",Glasgow City,532454,"",Dose 2,"",700,"",0.131466756,"",6592,"",1.23804122,""
20210225,S12000050,"",North Lanarkshire,278534,"",Dose 1,"",3088,"",1.108661779,"",94531,"",33.93876511,""
20210225,S12000050,"",North Lanarkshire,278534,"",Dose 2,"",546,"",0.196026338,"",3044,"",1.092864785,""
20210226,"",:,Unknown,"",z,Dose 1,"",66,"","",z,3066,"","",z
20210226,"",:,Unknown,"",z,Dose 2,"",9,"","",z,162,"","",z
20210226,S12000005,"",Clackmannanshire,42594,"",Dose 1,"",20,"",0.04695497,"",14162,"",33.24881439,""
20210226,S12000005,"",Clackmannanshire,42594,"",Dose 2,"",109,"",0.255904588,"",573,"",1.345259896,""
20210226,S12000006,"",Dumfries and Galloway,125617,"",Dose 1,"",506,"",0.402811721,"",58983,"",46.95463194,""
20210226,S12000006,"",Dumfries and Galloway,125617,"",Dose 2,"",158,"",0.125779154,"",4035,"",3.212144853,""
20210226,S12000008,"",East Ayrshire,100957,"",Dose 1,"",743,"",0.735956893,"",40502,"",40.11807007,""
20210226,S12000008,"",East Ayrshire,100957,"",Dose 2,"",91,"",0.090137385,"",1960,"",1.941420605,""
20210226,S12000010,"",East Lothian,87390,"",Dose 1,"",408,"",0.46687264,"",31129,"",35.62078041,""
20210226,S12000010,"",East Lothian,87390,"",Dose 2,"",55,"",0.062936263,"",1931,"",2.20963497,""
20210226,S12000011,"",East Renfrewshire,76005,"",Dose 1,"",175,"",0.23024801,"",27924,"",36.73968818,""
20210226,S12000011,"",East Renfrewshire,76005,"",Dose 2,"",101,"",0.132885994,"",1473,"",1.938030393,""
20210226,S12000013,"",Na h-Eileanan Siar,22466,"",Dose 1,"",6,"",0.026707024,"",10935,"",48.67355114,""
20210226,S12000013,"",Na h-Eileanan Siar,22466,"",Dose 2,"",404,"",1.798272946,"",631,"",2.808688685,""
20210226,S12000014,"",Falkirk,132778,"",Dose 1,"",42,"",0.031631746,"",42305,"",31.86145295,""
20210226,S12000014,"",Falkirk,132778,"",Dose 2,"",39,"",0.029372336,"",2044,"",1.53941165,""
20210226,S12000017,"",Highland,196794,"",Dose 1,"",913,"",0.463936909,"",76850,"",39.05098733,""
20210226,S12000017,"",Highland,196794,"",Dose 2,"",155,"",0.078762564,"",2291,"",1.164161509,""
20210226,S12000018,"",Inverclyde,65197,"",Dose 1,"",235,"",0.360446033,"",24827,"",38.079973,""
20210226,S12000018,"",Inverclyde,65197,"",Dose 2,"",10,"",0.015338129,"",1667,"",2.556866113,""
20210226,S12000019,"",Midlothian,74507,"",Dose 1,"",337,"",0.452306495,"",24725,"",33.18480143,""
20210226,S12000019,"",Midlothian,74507,"",Dose 2,"",210,"",0.281852712,"",1849,"",2.48164602,""
20210226,S12000020,"",Moray,79675,"",Dose 1,"",350,"",0.439284594,"",27556,"",34.58550361,""
20210226,S12000020,"",Moray,79675,"",Dose 2,"",118,"",0.148101663,"",1191,"",1.494822717,""
20210226,S12000021,"",North Ayrshire,112272,"",Dose 1,"",1522,"",1.355636312,"",46141,"",41.09751318,""
20210226,S12000021,"",North Ayrshire,112272,"",Dose 2,"",114,"",0.101539119,"",2016,"",1.795639162,""
20210226,S12000023,"",Orkney Islands,18688,"",Dose 1,"",29,"",0.155179795,"",7094,"",37.96018836,""
20210226,S12000023,"",Orkney Islands,18688,"",Dose 2,"",8,"",0.042808219,"",313,"",1.674871575,""
20210226,S12000026,"",Scottish Borders,96487,"",Dose 1,"",794,"",0.822908786,"",40204,"",41.66778944,""
20210226,S12000026,"",Scottish Borders,96487,"",Dose 2,"",248,"",0.257029444,"",1523,"",1.578450983,""
20210226,S12000027,"",Shetland Islands,18722,"",Dose 1,"",47,"",0.251041555,"",8649,"",46.1969875,""
20210226,S12000027,"",Shetland Islands,18722,"",Dose 2,"",39,"",0.208311078,"",372,"",1.986967204,""
20210226,S12000028,"",South Ayrshire,95002,"",Dose 1,"",140,"",0.147365319,"",43295,"",45.57272478,""
20210226,S12000028,"",South Ayrshire,95002,"",Dose 2,"",125,"",0.131576177,"",2016,"",2.122060588,""
20210226,S12000029,"",South Lanarkshire,264881,"",Dose 1,"",2773,"",1.046885205,"",96534,"",36.44429008,""
20210226,S12000029,"",South Lanarkshire,264881,"",Dose 2,"",514,"",0.194049403,"",3466,"",1.308512124,""
20210226,S12000030,"",Stirling,78793,"",Dose 1,"",102,"",0.129453124,"",27117,"",34.41549376,""
20210226,S12000030,"",Stirling,78793,"",Dose 2,"",17,"",0.021575521,"",1136,"",1.44175244,""
20210226,S12000033,"",Aberdeen City,193247,"",Dose 1,"",604,"",0.312553364,"",53568,"",27.7199646,""
20210226,S12000033,"",Aberdeen City,193247,"",Dose 2,"",130,"",0.067271419,"",2160,"",1.117740508,""
20210226,S12000034,"",Aberdeenshire,212194,"",Dose 1,"",147,"",0.069276228,"",71436,"",33.66541938,""
20210226,S12000034,"",Aberdeenshire,212194,"",Dose 2,"",1041,"",0.490588801,"",6685,"",3.150418956,""
20210226,S12000035,"",Argyll and Bute,72964,"",Dose 1,"",392,"",0.537251247,"",30009,"",41.12850173,""
20210226,S12000035,"",Argyll and Bute,72964,"",Dose 2,"",24,"",0.032892934,"",425,"",0.582479031,""
20210226,S12000036,"",City of Edinburgh,445863,"",Dose 1,"",2411,"",0.540749064,"",120035,"",26.92194688,""
20210226,S12000036,"",City of Edinburgh,445863,"",Dose 2,"",615,"",0.137934747,"",7895,"",1.770723294,""
20210226,S12000038,"",Renfrewshire,148833,"",Dose 1,"",649,"",0.436059207,"",50925,"",34.21620205,""
20210226,S12000038,"",Renfrewshire,148833,"",Dose 2,"",237,"",0.159238878,"",2521,"",1.693844779,""
20210226,S12000039,"",West Dunbartonshire,73283,"",Dose 1,"",43,"",0.058676637,"",26093,"",35.60580216,""
20210226,S12000039,"",West Dunbartonshire,73283,"",Dose 2,"",220,"",0.300206051,"",1590,"",2.169671001,""
20210226,S12000040,"",West Lothian,147606,"",Dose 1,"",864,"",0.585342059,"",44575,"",30.19863691,""
20210226,S12000040,"",West Lothian,147606,"",Dose 2,"",296,"",0.200533854,"",2925,"",1.981626763,""
20210226,S12000041,"",Angus,97055,"",Dose 1,"",939,"",0.967492659,"",41014,"",42.25851321,""
20210226,S12000041,"",Angus,97055,"",Dose 2,"",40,"",0.041213745,"",945,"",0.973674721,""
20210226,S12000042,"",Dundee City,125276,"",Dose 1,"",1083,"",0.864491203,"",47299,"",37.75583512,""
20210226,S12000042,"",Dundee City,125276,"",Dose 2,"",80,"",0.063858999,"",1665,"",1.329065424,""
20210226,S12000045,"",East Dunbartonshire,89242,"",Dose 1,"",282,"",0.315994711,"",35265,"",39.51614711,""
20210226,S12000045,"",East Dunbartonshire,89242,"",Dose 2,"",196,"",0.21962753,"",1885,"",2.11223415,""
